Date,Open,High,Low,Close,Volume
2010-01-04 00:00:00-05:00,57.20663639515928,57.372195703658804,57.041081944763235,57.18753433227539,2829100
2010-01-05 00:00:00-05:00,57.34038053728281,57.70969855067028,57.30854051597631,57.55687713623047,2841600
2010-01-06 00:00:00-05:00,57.416827180206056,57.474138285230836,56.748230008973074,56.786434173583984,4099600
2010-01-07 00:00:00-05:00,56.811906170074096,57.07934504296426,56.748230941972885,56.88195037841797,2793200
2010-01-08 00:00:00-05:00,56.9965107008301,57.02834585397181,56.51893968077177,56.856422424316406,2910700
2010-01-11 00:00:00-05:00,56.66543411189411,56.90103773882935,56.52534573145192,56.54445266723633,2181300
2010-01-12 00:00:00-05:00,57.4104154620849,57.55686787708265,57.2066471314717,57.51229476928711,4321200
2010-01-13 00:00:00-05:00,57.26400762817693,57.48687335956698,56.81190718504037,56.84374237060547,4755000
2010-01-14 00:00:00-05:00,57.11115898697057,57.63966751098633,57.015643759413805,57.63966751098633,4188800
2010-01-15 00:00:00-05:00,57.964436816216846,58.155467335512455,57.93260163507285,57.99627685546875,4142800
2010-01-19 00:00:00-05:00,57.76703996148798,58.021745691417244,57.576009449514096,57.83071517944336,2496000
2010-01-20 00:00:00-05:00,58.1491145821599,58.43565558295275,58.117274534023245,58.41655349731445,2800500
2010-01-21 00:00:00-05:00,58.295534939544666,58.83041242979345,58.23822386095733,58.6839599609375,4363100
2010-01-22 00:00:00-05:00,58.63935270065786,58.77944098047548,58.435589254951445,58.58204650878906,3666900
2010-01-25 00:00:00-05:00,58.289146114961596,58.53111372700263,58.257306097909435,58.31461715698242,2419500
2010-01-26 00:00:00-05:00,58.594832998055075,58.65214410025705,58.142732592696255,58.333763122558594,3138100
2010-01-27 00:00:00-05:00,58.422869941901276,58.63936652859672,58.18090231122316,58.301883697509766,3325700
2010-01-28 00:00:00-05:00,58.028138335464746,58.39109260013407,57.98356517517588,58.270111083984375,3058200
2010-01-29 00:00:00-05:00,58.206341586550685,58.811262762136266,58.10445746622767,58.779422760009766,4930600
2010-02-01 00:00:00-05:00,58.60373256595438,58.61651552359456,58.18198759395644,58.245887756347656,3598500
