Date,Open,High,Low,Close,Volume
2010-01-04 00:00:00-05:00,84.5568348724195,85.32436789377836,83.90969659866086,85.27922058105469,118944600
2010-01-05 00:00:00-05:00,85.22650501284588,85.54254752896688,84.91798321781695,85.50492095947266,111579900
2010-01-06 00:00:00-05:00,85.42218089785929,85.77585012340863,85.35445993518512,85.56515502929688,116074400
2010-01-07 00:00:00-05:00,85.40715917673363,86.03172392124348,85.1663638915146,85.92637634277344,131091100
2010-01-08 00:00:00-05:00,85.70061255661136,86.24992975033221,85.52754402696755,86.2123031616211,126402800
2010-01-11 00:00:00-05:00,86.59607918423205,86.63370003481369,85.96398803973517,86.33271026611328,106375700
2010-01-12 00:00:00-05:00,85.76079558381207,85.94139054314203,85.19643131252192,85.52752685546875,163333500
2010-01-13 00:00:00-05:00,85.74577661570139,86.49074188238518,85.30933910288125,86.24994659423828,161822000
2010-01-14 00:00:00-05:00,86.15209685770951,86.6412137715015,86.0994230818249,86.48319244384766,115718800
2010-01-15 00:00:00-05:00,86.33267875169874,86.41544688916983,85.18137091674075,85.51246643066406,212283100
2010-01-19 00:00:00-05:00,85.4974257966876,86.63367505017122,85.47484640363618,86.58100128173828,139172700
2010-01-20 00:00:00-05:00,85.9940609914733,86.12198217685024,85.01583307028437,85.70059204101562,216490200
2010-01-21 00:00:00-05:00,85.72316184434953,85.98653066742364,83.94729529303599,84.05264282226562,344859600
2010-01-22 00:00:00-05:00,83.67639210801765,84.08273499998181,82.08864711462425,82.17894744873047,345942400
2010-01-25 00:00:00-05:00,82.93145261799425,83.08195321042189,82.3294674713155,82.60035705566406,186937500
2010-01-26 00:00:00-05:00,82.27676981562604,83.12708218756343,82.05102758827816,82.25419616699219,211168800
2010-01-27 00:00:00-05:00,82.1488720663215,82.83363688882172,81.5167867603314,82.64551544189453,271863600
2010-01-28 00:00:00-05:00,82.91641682699715,82.96156414042612,81.20075002455968,81.6973876953125,316104000
2010-01-29 00:00:00-05:00,82.05105868610265,82.62294954595066,80.68153465350109,80.80945587158203,310677600
2010-02-01 00:00:00-05:00,81.38132683703017,82.07361227965674,80.89221000045332,82.06608581542969,187865000
2010-02-02 00:00:00-05:00,82.21659916562058,83.21740090488974,81.93065089067711,83.05937957763672,216327900
2010-02-03 00:00:00-05:00,82.68313628667339,83.1346323521074,82.40472021946816,82.64551544189453,172730700
2010-02-04 00:00:00-05:00,82.00590382674045,82.04352467159097,80.07953630264946,80.09458923339844,356715700
2010-02-05 00:00:00-05:00,80.18487866908042,80.42567387639556,78.69496011788378,80.2601318359375,493585800
2010-02-08 00:00:00-05:00,80.32030615057924,80.76427561123899,79.62049435812271,79.68069458007812,224166900
2010-02-09 00:00:00-05:00,80.61381472459217,81.3813535796894,79.96667637265215,80.6815414428711,337820500
2010-02-10 00:00:00-05:00,80.55358338839602,80.96744701152133,79.84624510824199,80.52348327636719,240511500
2010-02-11 00:00:00-05:00,80.41814417896924,81.45657231820213,79.95160100516375,81.36627197265625,223591600
2010-02-12 00:00:00-05:00,80.50842609676671,81.34368550316134,80.14723625352036,81.29853820800781,304622100
2010-02-16 00:00:00-05:00,81.91558873921242,82.6605479290577,81.13300297026984,82.57777404785156,159317500
2010-02-17 00:00:00-05:00,82.97659115763909,83.08194443171176,82.57777467661465,82.96907043457031,168845100
2010-02-18 00:00:00-05:00,82.83364913219657,83.63128234793993,82.8035490073179,83.45821380615234,193708600
2010-02-19 00:00:00-05:00,83.23998886600317,83.95484814489485,83.04434093264938,83.63127899169922,222684900
2010-02-22 00:00:00-05:00,83.93979315999199,83.96236681539622,83.39800246624615,83.64632415771484,132346900
2010-02-23 00:00:00-05:00,83.42055961658319,83.67640198189324,82.41222586027857,82.63044738769531,207497000
2010-02-24 00:00:00-05:00,82.87876669609994,83.52590479614365,82.66807163859916,83.39045715332031,176350700
2010-02-25 00:00:00-05:00,82.2015406815064,83.33779575709971,81.97579840397162,83.27759552001953,259634700
2010-02-26 00:00:00-05:00,83.35286540778243,83.61624008072972,82.8562276705636,83.33029174804688,173589300
2010-03-01 00:00:00-05:00,83.67641591251737,84.27840682912979,83.65384225782131,84.19563293457031,147709700
2010-03-02 00:00:00-05:00,84.55679805348394,84.83521401539643,84.27837635056267,84.42887115478516,160992400
2010-03-03 00:00:00-05:00,84.64709584957174,85.00829143081515,84.29342673112751,84.5041275024414,150785000
2010-03-04 00:00:00-05:00,84.61701276054208,84.8803873424114,84.30097015151108,84.7599868774414,135770400
2010-03-05 00:00:00-05:00,85.30930362090304,86.03920990816181,85.1061292723075,85.97148895263672,176118800
2010-03-08 00:00:00-05:00,85.97902102428259,86.17466318034339,85.83604689861387,85.98654174804688,114631200
