Datetime,Open,High,Low,Close,Volume
2024-01-02 09:30:00-05:00,472.5400085449219,472.79998779296875,471.3599853515625,471.760009765625,19608168
2024-01-02 10:30:00-05:00,471.7699890136719,472.45001220703125,471.29998779296875,472.3299865722656,9085308
2024-01-02 11:30:00-05:00,472.32000732421875,473.3599853515625,472.2699890136719,472.9750061035156,9373953
2024-01-02 12:30:00-05:00,472.9549865722656,473.6700134277344,472.2799987792969,472.6604919433594,7394613
2024-01-02 13:30:00-05:00,472.6600036621094,472.9596862792969,471.5450134277344,471.8800964355469,9946269
2024-01-02 14:30:00-05:00,471.8599853515625,472.05999755859375,470.489990234375,470.9100036621094,13662376
2024-01-02 15:30:00-05:00,470.9049987792969,472.6700134277344,470.6700134277344,472.6000061035156,24786273
2024-01-03 09:30:00-05:00,470.5,470.9599914550781,469.2200012207031,469.5,18908272
2024-01-03 10:30:00-05:00,469.489990234375,469.92999267578125,468.7099914550781,469.7099914550781,14067856
2024-01-03 11:30:00-05:00,469.70001220703125,469.8299865722656,468.9700012207031,469.5799865722656,7616562
2024-01-03 12:30:00-05:00,469.5799865722656,470.7699890136719,469.4205017089844,470.3299865722656,6375672
2024-01-03 13:30:00-05:00,470.3399963378906,471.19000244140625,468.95001220703125,470.94000244140625,11787244
2024-01-03 14:30:00-05:00,470.95001220703125,471.17999267578125,468.9700012207031,469.260009765625,12079010
2024-01-03 15:30:00-05:00,469.2749938964844,469.7950134277344,468.1700134277344,468.7300109863281,18962548
2024-01-04 09:30:00-05:00,468.29998779296875,470.1499938964844,468.1099853515625,469.7650146484375,12633397
2024-01-04 10:30:00-05:00,469.760009765625,470.9599914550781,469.6199951171875,470.6499938964844,5975815
2024-01-04 11:30:00-05:00,470.6600036621094,470.82000732421875,469.260009765625,469.6099853515625,6137719
2024-01-04 12:30:00-05:00,469.6087951660156,469.6199951171875,468.6650085449219,469.3200988769531,4754153
2024-01-04 13:30:00-05:00,469.3299865722656,469.4700012207031,468.5096130371094,468.57989501953125,7022819
2024-01-04 14:30:00-05:00,468.57000732421875,469.0400085449219,468.07000732421875,468.2690124511719,11836431
2024-01-04 15:30:00-05:00,468.260009765625,468.67950439453125,467.04998779296875,467.2699890136719,19959713
2024-01-05 09:30:00-05:00,467.489990234375,470.4200134277344,467.1300048828125,469.489990234375,19179429
2024-01-05 10:30:00-05:00,469.4700012207031,470.44000244140625,469.04998779296875,469.12200927734375,9241724
2024-01-05 11:30:00-05:00,469.1300048828125,469.3999938964844,467.2349853515625,467.38031005859375,10320504
2024-01-05 12:30:00-05:00,467.3800048828125,467.8999938964844,466.67999267578125,467.8599853515625,9917632
2024-01-05 13:30:00-05:00,467.85009765625,468.9800109863281,467.8500061035156,468.2099914550781,6499628
2024-01-05 14:30:00-05:00,468.20001220703125,468.489990234375,466.5,466.92999267578125,10134124
2024-01-05 15:30:00-05:00,466.92999267578125,468.2900085449219,466.42999267578125,467.9599914550781,10991713
2024-01-08 09:30:00-05:00,468.42999267578125,470.0199890136719,468.29998779296875,469.95001220703125,13184327
2024-01-08 10:30:00-05:00,469.9599914550781,470.7449951171875,469.9599914550781,470.4100036621094,7714603
2024-01-08 11:30:00-05:00,470.4100036621094,471.25,470.3699951171875,470.7300109863281,7068625
2024-01-08 12:30:00-05:00,470.7550048828125,471.7200012207031,470.67999267578125,471.37969970703125,4977673
2024-01-08 13:30:00-05:00,471.375,473.0150146484375,471.3599853515625,472.9700012207031,6753249
2024-01-08 14:30:00-05:00,472.9800109863281,474.0,472.9800109863281,473.6600036621094,10714299
2024-01-08 15:30:00-05:00,473.6600036621094,474.75,473.5799865722656,474.55999755859375,16777393
2024-01-09 09:30:00-05:00,471.8699951171875,472.9501037597656,471.3500061035156,472.5,14245354
2024-01-09 10:30:00-05:00,472.489990234375,473.3399963378906,472.1600036621094,473.2850036621094,8060549
2024-01-09 11:30:00-05:00,473.2900085449219,474.375,473.0799865722656,474.2300109863281,5918919
2024-01-09 12:30:00-05:00,474.239990234375,474.92999267578125,473.7550048828125,473.79998779296875,5510511
2024-01-09 13:30:00-05:00,473.80999755859375,474.6698913574219,473.1499938964844,473.5950012207031,7002378
2024-01-09 14:30:00-05:00,473.6000061035156,474.25,473.19000244140625,473.7799987792969,6075632
