Date,PPO,DQN,EW,BH
2024-04-23 04:00:00,0.011128136516581153,0.011128136516581153,0.0339431480043766,0.034951370607575
2024-04-24 04:00:00,0.014272560734419105,0.014272560734419105,0.03242301048927218,0.03356376780006412
2024-04-25 04:00:00,0.009203335974749845,0.009203335974749845,0.030160448796529602,0.03147781117823306
2024-04-26 04:00:00,0.02428313535072919,0.02428313535072919,0.0383697092660969,0.039718530771585506
2024-04-29 04:00:00,0.028099787706845805,0.028099787706845805,0.04173115020449883,0.04291783990267738
2024-04-30 04:00:00,0.008813835183582672,0.008813835183582672,0.025718162550567504,0.026695013977812612
2024-05-01 04:00:00,0.001308163378161118,0.001308163378161118,0.02727387983400258,0.028208566976898466
2024-05-02 04:00:00,0.013747621529170431,0.013747621529170431,0.0330870734067609,0.033812724033487215
2024-05-03 04:00:00,0.03339006833107905,0.03339006833107905,0.04352957462725482,0.043946091316097606
2024-05-06 04:00:00,0.04403701744099725,0.04403701744099725,0.052418282936387575,0.05299148227155901
2024-05-07 04:00:00,0.04394909890689888,0.04394909890689888,0.05312137747313686,0.05343337266329515
2024-05-08 04:00:00,0.043122245404065285,0.043122245404065285,0.05076182039611225,0.051148833608095516
2024-05-09 04:00:00,0.045068739999484,0.045068739999484,0.057809960520226224,0.05848320057033012
2024-05-10 04:00:00,0.047228658537065905,0.047228658537065905,0.05933162039761945,0.06034023954696021
2024-05-13 04:00:00,0.04934009408626037,0.04934009408626037,0.05780436000465689,0.058456707840396825
2024-05-14 04:00:00,0.05556696381485845,0.05556696381485845,0.06405451942136235,0.06477178287022207
2024-05-15 04:00:00,0.07088156544741295,0.07088156544741295,0.07759782329735503,0.0782836653321557
2024-05-16 04:00:00,0.06865632599070824,0.06865632599070824,0.07536068713250109,0.0759737512604297
2024-05-17 04:00:00,0.06798604281991696,0.06798604281991696,0.07797226952922956,0.07916939313721202
2024-05-20 04:00:00,0.07475032684935581,0.07475032684935581,0.080311069325792,0.08165556077430076
2024-05-21 04:00:00,0.0765637012724971,0.0765637012724971,0.08231786863860775,0.0835000826789076
2024-05-22 04:00:00,0.0762371151136727,0.0762371151136727,0.07726522321180683,0.07794143996150919
2024-05-23 04:00:00,0.0715976566230462,0.0715976566230462,0.06775672134352839,0.06807800996753532
2024-05-24 04:00:00,0.08090474698516938,0.08090474698516938,0.07281364576801812,0.07306873732577378
2024-05-28 04:00:00,0.0845781968289506,0.0845781968289506,0.07297351912097347,0.07382060753110144
2024-05-29 04:00:00,0.07739652987417882,0.07739652987417882,0.06412050248859608,0.06503120658806766
2024-05-30 04:00:00,0.06649897642213712,0.06649897642213712,0.062445087947283706,0.06320175289574209
2024-05-31 04:00:00,0.06450953224681016,0.06450953224681016,0.06448685080528821,0.06496646133275659
2024-06-03 04:00:00,0.06973546230980836,0.06973546230980836,0.07214356684725151,0.07248853754955435
2024-06-04 04:00:00,0.07233914246584279,0.07233914246584279,0.07378185935093144,0.0736761019633641
2024-06-05 04:00:00,0.09214129913283059,0.09214129913283059,0.08649867931249935,0.08653515385988894
2024-06-06 04:00:00,0.09165481499043539,0.09165481499043539,0.08785595906475474,0.08806228836538744
2024-06-07 04:00:00,0.09062892220486794,0.09062892220486794,0.07376599881655599,0.07379721594425483
2024-06-10 04:00:00,0.09451925167291399,0.09451925167291399,0.07614043899534292,0.07653277679240313
2024-06-11 04:00:00,0.10121807364294896,0.10121807364294896,0.08174087785413191,0.08195205484806434
2024-06-12 04:00:00,0.11407959195313694,0.11407959195313694,0.08964310331137856,0.08979019170605912
2024-06-13 04:00:00,0.11933422754556729,0.11933422754556729,0.0932056950647759,0.09286029055694658
2024-06-14 04:00:00,0.12435644621391437,0.12435644621391437,0.09989220047517815,0.09957519814281537
