Date,PPO,DQN,PPO_LSTM,EW,BH
2024-04-10 04:00:00,0.04391356039802411,0.047440132743469726,0.044116229750056885,0.04956200217497786,0.05051889896730924
2024-04-11 04:00:00,0.05921032634557839,0.061201272119872065,0.05983542690794201,0.059281844035310255,0.06064535789542114
2024-04-12 04:00:00,0.04326058157608915,0.04567382608714855,0.04388364145274566,0.04966952885786297,0.050635426168362814
2024-04-15 04:00:00,0.026832709630383526,0.030081076626749696,0.027650907769422414,0.04361195513139692,0.04498959519335805
2024-04-16 04:00:00,0.026831984598866314,0.029694335923757174,0.027711541462056538,0.04190581031475735,0.04342394058034079
2024-04-17 04:00:00,0.014724224708490583,0.019003094318849768,0.015621220798118035,0.03815796485232034,0.03928992450894397
2024-04-18 04:00:00,0.009070129111170808,0.014196062600439437,0.010018791739060673,0.0359489245253979,0.0371974846136168
2024-04-19 04:00:00,-0.011292058997994164,-0.003675206287833903,-0.010468703893551892,0.03052222904363711,0.03162032631761669
2024-04-22 04:00:00,-0.0015740965655094454,0.00612143804054362,-0.0008206527914726182,0.0280137176270437,0.028939423324934363
2024-04-23 04:00:00,0.012880273593988538,0.020180040509692177,0.013759385768068923,0.0339431480043766,0.034951370607575
2024-04-24 04:00:00,0.01613598186576661,0.019597798790849285,0.017020423564134066,0.03242301048927218,0.03356376780006412
2024-04-25 04:00:00,0.011341134046015385,0.010367502284543022,0.012277655836150307,0.030160448796529602,0.03147781117823306
2024-04-26 04:00:00,0.026387982571331632,0.024210158927033973,0.02739074112184494,0.0383697092660969,0.039718530771585506
2024-04-29 04:00:00,0.0303199676727886,0.028133060781297004,0.03139814586425767,0.04173115020449883,0.04291783990267738
2024-04-30 04:00:00,0.011437279803566618,0.00986388100173598,0.012418475918632446,0.025718162550567504,0.026695013977812612
2024-05-01 04:00:00,0.0043339013738219875,0.0006081802291172701,0.005395804916356747,0.02727387983400258,0.028208566976898466
2024-05-02 04:00:00,0.01648752154297914,0.003146892345698294,0.017875972588423834,0.0330870734067609,0.033812724033487215
2024-05-03 04:00:00,0.03598137380828759,0.018150990692390758,0.03748163017888139,0.04352957462725482,0.043946091316097606
2024-05-06 04:00:00,0.046742224968593676,0.023635782206268177,0.04834181801400067,0.052418282936387575,0.05299148227155901
2024-05-07 04:00:00,0.04684095377623576,0.025471134368583167,0.04848803767766133,0.05312137747313686,0.05343337266329515
2024-05-08 04:00:00,0.04614937299019309,0.02505237561846739,0.047865076163060606,0.05076182039611225,0.051148833608095516
2024-05-09 04:00:00,0.0484610761119879,0.028122983883225715,0.050208776806597494,0.057809960520226224,0.05848320057033012
2024-05-10 04:00:00,0.050798259459148565,0.030211402765879306,0.05257720393273967,0.05933162039761945,0.06034023954696021
2024-05-13 04:00:00,0.052956603590691216,0.031973464107057974,0.05474037759414292,0.05780436000465689,0.058456707840396825
2024-05-14 04:00:00,0.05926400515118126,0.034926623475465955,0.061148687255110266,0.06405451942136235,0.06477178287022207
2024-05-15 04:00:00,0.07454863049061694,0.04516969952883135,0.07659461103386742,0.07759782329735503,0.0782836653321557
2024-05-16 04:00:00,0.07248048713356911,0.04312976338181767,0.07454793150525739,0.07536068713250109,0.0759737512604297
2024-05-17 04:00:00,0.07201393355714562,0.04312372021867913,0.07420882739677127,0.07797226952922956,0.07916939313721202
2024-05-20 04:00:00,0.07882542566359808,0.04862309064587361,0.0810393690495985,0.080311069325792,0.08165556077430076
2024-05-21 04:00:00,0.08078399609861678,0.05070130709035975,0.08297925361026297,0.08231786863860775,0.0835000826789076
2024-05-22 04:00:00,0.08046856390032178,0.04983224565333779,0.08259647368337858,0.07726522321180683,0.07794143996150919
2024-05-23 04:00:00,0.0758119423304654,0.04461808096671269,0.07791410308416954,0.06775672134352839,0.06807800996753532
2024-05-24 04:00:00,0.0850862555057993,0.05332575764857423,0.08720060616254365,0.07281364576801812,0.07306873732577378
2024-05-28 04:00:00,0.08871650249509408,0.05632829308252014,0.09093791304895375,0.07297351912097347,0.07382060753110144
2024-05-29 04:00:00,0.08157864849928322,0.04926654999606898,0.08382780558037,0.06412050248859608,0.06503120658806766
2024-05-30 04:00:00,0.07100704680576325,0.039524235832188545,0.07327931692034269,0.062445087947283706,0.06320175289574209
2024-05-31 04:00:00,0.0692209069525478,0.04039453395319006,0.0715215358876144,0.06448685080528821,0.06496646133275659
2024-06-03 04:00:00,0.07461647898842723,0.04461449120734009,0.07689775659199584,0.07214356684725151,0.07248853754955435
2024-06-04 04:00:00,0.07731645818690061,0.046943343537017734,0.07953986363953272,0.07378185935093144,0.0736761019633641
2024-06-05 04:00:00,0.09704803569200923,0.06486648486450736,0.09930135015837757,0.08649867931249935,0.08653515385988894
2024-06-06 04:00:00,0.09671099552979004,0.06460296388640227,0.0990239736697382,0.08785595906475474,0.08806228836538744
2024-06-07 04:00:00,0.095530441470923,0.0636348933913832,0.09776158882853137,0.07376599881655599,0.07379721594425483
2024-06-10 04:00:00,0.09949703376152473,0.06742943368412947,0.10179209216249747,0.07614043899534292,0.07653277679240313
2024-06-11 04:00:00,0.10623770429699571,0.07316033322964793,0.10856285920856748,0.08174087785413191,0.08195205484806434
2024-06-12 04:00:00,0.11903286607040744,0.08496469096778858,0.12141611498632042,0.08964310331137856,0.08979019170605912
2024-06-13 04:00:00,0.12434544938732878,0.08952173131431765,0.1266977438552509,0.0932056950647759,0.09286029055694658
2024-06-14 04:00:00,0.12958783947538904,0.09354973928575176,0.13189868198100232,0.09989220047517815,0.09957519814281537
2024-06-17 04:00:00,0.14130977833449004,0.10466300888908801,0.14380215878203498,0.10128228737907774,0.10121222139680616
2024-06-18 04:00:00,0.1416986980810991,0.10252944665117975,0.14419655137523837,0.10523549227774866,0.10501363722636549
2024-06-20 04:00:00,0.13418420375654674,0.0948376251048747,0.1366916085206647,0.10388727323679077,0.10401635252338759
2024-06-21 04:00:00,0.13141840583264525,0.08792791083860967,0.13391660680308182,0.09908126117642654,0.0989212567938522
2024-06-24 04:00:00,0.12018409261864435,0.07552641453639938,0.12273840679611671,0.09728674316330364,0.09703775974734642
2024-06-25 04:00:00,0.13125477572922384,0.07475826218969372,0.13385539336703695,0.10039610606331018,0.10007275355818619
2024-06-26 04:00:00,0.13304459780234107,0.06020783974533843,0.1357541612951961,0.09543261448584099,0.09533228370966192
2024-06-27 04:00:00,0.13561206880438276,0.06253515293211848,0.1384038380526917,0.10018634030400328,0.10019641325038285
2024-06-28 04:00:00,0.1304036595575674,0.05764609357147784,0.13321334029586598,0.09323031129680125,0.09368671662480728
2024-07-01 04:00:00,0.13606631554642667,0.06254602207422132,0.13891572983733902,0.09161894008106923,0.0926398062070659
2024-07-02 04:00:00,0.14639408598645315,0.07205655557657739,0.14922072398604014,0.09784166484607082,0.09880816603270191
2024-07-03 04:00:00,0.1545811001285774,0.07939659797058049,0.15752603019170705,0.107096945050948,0.1078989090233521
2024-07-05 04:00:00,0.16478095577313842,0.08861371753956256,0.16787170000042684,0.11654082406264038,0.1174058155866296
2024-07-08 04:00:00,0.16708106669784173,0.09068354318987773,0.1701022441250593,0.11486563419289374,0.11556842811878558
2024-07-09 04:00:00,0.16781642690826948,0.09157476386681696,0.1709570907376553,0.11463086960138401,0.115523228421334
2024-07-10 04:00:00,0.1780866695077275,0.10181581450792865,0.18124039117545063,0.12139763812079479,0.12245933414762998
2024-07-11 04:00:00,0.15636883572825275,0.08302018811313472,0.15966284975512357,0.12049764012896899,0.12102558856020586
2024-07-12 04:00:00,0.16216125424079034,0.0889853992973839,0.16546202374411756,0.12443247647296357,0.12494817637905897
2024-07-15 04:00:00,0.16473850976119422,0.09168506875498873,0.1681035520844476,0.12368507122619478,0.12469071294120054
2024-07-16 04:00:00,0.1653221128083391,0.0934503967192367,0.16875993409746726,0.1337447810510865,0.13454800762053998
2024-07-17 04:00:00,0.13614597079442153,0.0675744992385514,0.13944835484327653,0.12182124014799618,0.12202174771311135
2024-07-18 04:00:00,0.13131276277368462,0.06208809441048401,0.13465001802148194,0.11517387038968833,0.11542899522920046
2024-07-19 04:00:00,0.12228057791070096,0.053745073649539746,0.1256980929802053,0.1052468949870956,0.10531767731293465
2024-07-22 04:00:00,0.1368350726024413,0.06740023243531916,0.14025206486602917,0.11075391638319966,0.1112285987114653
2024-07-23 04:00:00,0.1333426264070704,0.064359704451161,0.13681073343672473,0.11003004096106006,0.11052719173417379
2024-07-24 04:00:00,0.09703743565845027,0.031231745132374485,0.10079830358149373,0.09181869399090102,0.09193056765257523
2024-07-25 04:00:00,0.08643264917439167,0.021609008452533565,0.08979213582724505,0.08592004731751479,0.08537170243125083
2024-07-26 04:00:00,0.09658322106191307,0.03204612440859837,0.09999951371937577,0.09579936318279413,0.09534673788315094
2024-07-29 04:00:00,0.09850659790191292,0.03369812909576605,0.10197299415099302,0.09745102254273377,0.09683076563584032
2024-07-30 04:00:00,0.08510773094642922,0.022058428222131752,0.08850532814760917,0.09643908316459333,0.09555907878239303
2024-07-31 04:00:00,0.11389123028365858,0.04496259759398418,0.11737408025806852,0.11459054528723382,0.11411793144467072
2024-08-01 04:00:00,0.08996189585900398,0.047837655609692394,0.09325670381264947,0.10655998673070986,0.10533402035010532
2024-08-02 04:00:00,0.06632924016425999,0.0661538113142005,0.06966895276531694,0.10328059975114236,0.10124201847719166
2024-08-05 04:00:00,0.03651064789741939,0.05972244310956151,0.03968145459793555,0.08686786282773969,0.08433649461832403
2024-08-06 04:00:00,0.045527477659137255,0.06606587600859438,0.04892397398071987,0.08348706042938026,0.08136886059861219
2024-08-07 04:00:00,0.03487923254046597,0.05909065370369494,0.03818098565946621,0.07717841479001213,0.07519251476718687
2024-08-08 04:00:00,0.06451058455258463,0.06017624087780378,0.06798810834637864,0.0925456440340148,0.09108723489838054
2024-08-09 04:00:00,0.06951159916270458,0.06563620211000093,0.07317982853476507,0.09803184528161643,0.09640812349061958
2024-08-12 04:00:00,0.07178970128568558,0.0643809453882512,0.07545130197607226,0.10390225255934363,0.10253070407405605
2024-08-13 04:00:00,0.0950313786780666,0.07364235380157587,0.09958781385287066,0.11536583607877739,0.11385014841608107
2024-08-14 04:00:00,0.09522717022809236,0.07611797956741845,0.09988511600520944,0.1157714412447106,0.11396448091279353
2024-08-15 04:00:00,0.1195698106207077,0.0960787492978298,0.12444905613351336,0.12500573139885085,0.1234986521618429
2024-08-16 04:00:00,0.12098805036464191,0.09926011526656763,0.12593607015427413,0.13226335804445377,0.13111629384655824
2024-08-19 04:00:00,0.13357838103706976,0.10209492068019126,0.13879207533443752,0.1386690369620188,0.13741212430263142
2024-08-20 04:00:00,0.13181320669770147,0.10011241503880151,0.13678098013402357,0.14062223404235677,0.13925008056382995
2024-08-21 04:00:00,0.1363065511527364,0.10146004784365205,0.1413551682917098,0.1424726821402612,0.14107091848175424
2024-08-22 04:00:00,0.12043839463288222,0.08900828597195405,0.12551044543478887,0.1309891065249063,0.12956404197137278
2024-08-23 04:00:00,0.1310984918698893,0.09674086880827212,0.1362871163850073,0.14083100905939577,0.13951616060294847
2024-08-26 04:00:00,0.12166036405574322,0.09423603644260521,0.12674504268704298,0.1379397192586484,0.13674619164223192
2024-08-27 04:00:00,0.12457386145959719,0.09327893328977369,0.12969324730500337,0.13927479757680705,0.13817634842118007
2024-08-28 04:00:00,0.11329249977793819,0.09090417227821142,0.11841054569097403,0.1328920175229429,0.13167120598244367
2024-08-29 04:00:00,0.11186938779726673,0.08546976669674294,0.11701415356204196,0.1330255677516033,0.13198330684623027
2024-08-30 04:00:00,0.12338136748052575,0.0967316897278805,0.12859470018523778,0.1339395834186392,0.1330304779215567
2024-09-03 04:00:00,0.09319796691639459,0.06840975882516137,0.09825857239159,0.12397390945343088,0.1225684065939533
2024-09-04 04:00:00,0.09059358834032052,0.06594614253926814,0.0957426855412593,0.1261847120973898,0.12453147805441453
2024-09-05 04:00:00,0.09158463954556961,0.06603720473864562,0.0967229261969573,0.12931535221758478,0.1277000237118924
2024-09-06 04:00:00,0.06469785810651142,0.041429304209974635,0.06993933982703454,0.11653484922130598,0.11480812084638709
2024-09-09 04:00:00,0.0771821935251418,0.05379611026153307,0.08259583322191176,0.12457819710248175,0.1228443636200428
2024-09-10 04:00:00,0.08626796729050074,0.061782190689831075,0.09169589547727452,0.13080406347653842,0.128996292486141
2024-09-11 04:00:00,0.10736645191396658,0.08044609532863699,0.11278494786284599,0.13806274477107824,0.13619471077609485
2024-09-12 04:00:00,0.11700922028911392,0.08986920740852375,0.12255826567889302,0.14575563220805307,0.14433300061012014
2024-09-13 04:00:00,0.12145552873666651,0.09152391372320147,0.12707779256672166,0.1513285192621709,0.1500559588061283
2024-09-16 04:00:00,0.1171901389930271,0.09573345754329317,0.12279410064244822,0.1528552855579052,0.15142015069202452
2024-09-17 04:00:00,0.1175455340601578,0.09323167765512293,0.12324900067357154,0.1504753727382915,0.14902607264666912
2024-09-18 04:00:00,0.1129782054768067,0.080134179286726,0.1188664015927744,0.1435865778101271,0.14224031488039535
2024-09-19 04:00:00,0.1375234817766161,0.10309162330322554,0.14357471143554412,0.1571441220154682,0.15614153371920497
2024-09-20 04:00:00,0.1357339077603907,0.09823033384833103,0.14179383856758015,0.15848149943935075,0.15781380667549838
2024-09-23 04:00:00,0.13831053249003838,0.09725968318967117,0.14441703956327243,0.15974657443192472,0.15915953564128457
2024-09-24 04:00:00,0.14314318562170975,0.09482188289292892,0.1492726830922125,0.16516641902560084,0.16485657630387732
2024-09-25 04:00:00,0.1439743415161006,0.09196497358549124,0.15011594243800033,0.16248099173611136,0.1622957784064605
2024-09-26 04:00:00,0.15135052063819338,0.09171519630407277,0.15752649682434594,0.16723306042813185,0.1670860490565933
2024-09-27 04:00:00,0.1458015672155392,0.08717302610821212,0.15201075404996225,0.16466816521050928,0.16427510983423135
2024-09-30 04:00:00,0.14837733737454167,0.09020395301667028,0.15461150907736398,0.16315570334679177,0.16269852926163622
2024-10-01 04:00:00,0.13477183236285464,0.07743144547242961,0.14092059343193847,0.16173381737517178,0.16140824739325646
2024-10-02 04:00:00,0.13607527983557102,0.07859588259250296,0.14227853086560324,0.16013539199876128,0.16003744266618442
2024-10-03 04:00:00,0.13520816718596596,0.07757800268470812,0.14149144498907296,0.15697281880532962,0.15710477695522945
2024-10-04 04:00:00,0.14683969453017198,0.08871045059590711,0.15308691406835986,0.15870533490945926,0.15909140507049227
2024-10-07 04:00:00,0.1361197782053143,0.07836298788015365,0.14241083901964932,0.15099090485075004,0.15149764310748656
2024-10-08 04:00:00,0.1506963677442737,0.09183440956844638,0.15693884404629477,0.1557052798419978,0.1559397497819685
2024-10-09 04:00:00,0.1583014208180028,0.09943827077398687,0.16460342928410424,0.15674211647899833,0.15696892803964055
2024-10-10 04:00:00,0.15717910603806906,0.09814821585174903,0.16352653283404917,0.1568702848279708,0.15739402189761278
2024-10-11 04:00:00,0.15875638956053886,0.10081222955908901,0.165196576879669,0.16053093976791116,0.161460937755564
2024-10-14 04:00:00,0.16694595468681558,0.10911588751440092,0.17343675061772398,0.1645328629322122,0.1653894400281023
2024-10-15 04:00:00,0.1540467751374232,0.09707318920056948,0.16027320877396348,0.1628445949684555,0.16351246382462098
2024-10-16 04:00:00,0.1542620417842538,0.09824908093421084,0.16049501169790364,0.16624142931355515,0.16694595240394794
2024-10-17 04:00:00,0.1548253046817291,0.09878980631731751,0.16117192766612407,0.16412099163242064,0.16539763623157497
2024-10-18 04:00:00,0.16130382442936692,0.10464958899466872,0.16769415814432959,0.16961507835011827,0.17114306618900993
2024-10-21 04:00:00,0.1630309710978189,0.10567825109735154,0.16949286454302356,0.16549669648516377,0.16745795605899638
2024-10-22 04:00:00,0.16413304754019978,0.10336243591905978,0.17065090834855196,0.16861114228665686,0.17083379250653632
2024-10-23 04:00:00,0.1487743353186857,0.09603408634481,0.15534416353741962,0.15858940198425583,0.16059244027064792
2024-10-24 04:00:00,0.15675735299879287,0.1026313105074873,0.1633510603134395,0.16465881640980956,0.1666800379651069
2024-10-25 04:00:00,0.16259546040272774,0.10710132290541753,0.16928610016863066,0.1653364213656727,0.16753169335282728
2024-10-28 04:00:00,0.16272626674474502,0.1079940927504311,0.16946641861439504,0.16553983629272154,0.16781155788448068
2024-10-29 04:00:00,0.17206644205658891,0.11557019254638087,0.17893260121115415,0.17154935619717876,0.17404205799450775
2024-10-30 04:00:00,0.1646511324186061,0.1091230589855477,0.171543938221661,0.17093839348674428,0.17353260427509293
2024-10-31 04:00:00,0.13945327087316797,0.08499850924362434,0.14621541086781709,0.1557748078339814,0.15795951076006265
2024-11-01 04:00:00,0.1465380962602671,0.0915801804246375,0.15338059387615674,0.15425714245984587,0.15672756301269303
2024-11-04 05:00:00,0.14368686771139136,0.08885303468589645,0.15057110262865958,0.1572228793631121,0.15907463623407814
2024-11-05 05:00:00,0.15624178451994464,0.10136501586083099,0.16312332920170444,0.16527569917730012,0.16706028985950763
2024-11-06 05:00:00,0.1821784094110828,0.12760600091125104,0.1892062786805392,0.1638112374829871,0.16582488463906997
2024-11-07 05:00:00,0.19768046198305492,0.14124778962578494,0.20473986466614388,0.17670771374187938,0.1788224296912327
2024-11-08 05:00:00,0.19874401708006165,0.14320423752694014,0.2059075914294594,0.17959416824333976,0.18096787090612404
2024-11-11 05:00:00,0.1979674269759561,0.14300467161682368,0.2051196400058721,0.17283835493423313,0.1735920932609658
2024-11-12 05:00:00,0.1958499202890742,0.1408680051525269,0.20318912409293513,0.16578653686441877,0.16684985385054613
2024-11-13 05:00:00,0.19437897311273547,0.140023832118111,0.20181336560732271,0.16085683412207133,0.16196743533517394
2024-11-14 05:00:00,0.187543953948079,0.1331806092229143,0.19492629830157693,0.15818103977280368,0.15891546992033362
2024-11-15 05:00:00,0.16381340374515557,0.11187197803294821,0.1711959992865644,0.1475463107693542,0.1482218671346202
2024-11-18 05:00:00,0.17080923473963694,0.11808701711511377,0.17817935105188495,0.15528479701499737,0.15657574825639253
2024-11-19 05:00:00,0.1775285038370198,0.12114130781941289,0.18501531629253007,0.16137041395842444,0.16278987234741074
2024-11-20 05:00:00,0.17693739766613112,0.1158241843227103,0.1844945148598446,0.16186412722238203,0.1636157343917466
2024-11-21 05:00:00,0.18054053510657803,0.11985566249408716,0.1881301657332863,0.1659677639424705,0.16807667921908262
2024-11-22 05:00:00,0.18220879711466023,0.11883132037139564,0.18984383198471477,0.17041287059826324,0.1729687256214728
2024-11-25 05:00:00,0.1837613499612986,0.13584688053737018,0.19124410983490453,0.17085224841995206,0.17130876377705853
2024-11-26 05:00:00,0.18881337519094457,0.14116503112803164,0.1965360526195655,0.17304865510328962,0.1737741134517196
2024-11-27 05:00:00,0.18103943371666978,0.13147791313626783,0.18882046892012902,0.17250144948972762,0.1729847981654505
2024-11-29 05:00:00,0.18972572576585367,0.13772747487967,0.19754682530235923,0.1809370881890121,0.1813357073020739
2024-12-02 05:00:00,0.20010187771516083,0.1462969502921475,0.2080819179535307,0.18264681302650407,0.18271754008362037
2024-12-03 05:00:00,0.20290749862124338,0.14870899313737118,0.2110682269511531,0.18187490212524873,0.1823635265123259
2024-12-04 05:00:00,0.21496049771780293,0.15947199621209981,0.22320621540316285,0.1899252345385247,0.19022516539349832
2024-12-05 05:00:00,0.21212087507460628,0.1569789571698776,0.22041752677786208,0.18746969878997694,0.18750358966814817
2024-12-06 05:00:00,0.22077807332114185,0.164134740000052,0.22915546661508945,0.19065644219391154,0.1907381414734976
2024-12-09 05:00:00,0.2131036422242272,0.15698062339345198,0.22151652871102323,0.18754902119576,0.18805641204965615
2024-12-10 05:00:00,0.2096956102595114,0.15064198647343136,0.21824789732920336,0.18804939889662653,0.18892636417159792
2024-12-11 05:00:00,0.22706979917999875,0.1424427155600351,0.23572555506051251,0.19453506586688238,0.19621073141103906
2024-12-12 05:00:00,0.2204418717015455,0.13629506267105462,0.2291709656925758,0.18488589602065233,0.1866473050116354
2024-12-13 05:00:00,0.22748041680047185,0.14196427626189448,0.23648110713556636,0.18124549569672244,0.18324201751433417
2024-12-16 05:00:00,0.24154371696706614,0.15375301948817718,0.25053395689081615,0.18733565606076547,0.18943021672892074
2024-12-17 05:00:00,0.23708145159023106,0.14941080861125317,0.24615147084612748,0.18477975923688938,0.18662084703025264
2024-12-18 05:00:00,0.20093373171091888,0.11428880024576109,0.20970885696643643,0.15986254065607908,0.16115738708659272
2024-12-19 05:00:00,0.19648001684039557,0.1078644357833432,0.20530337172609447,0.15529886073053853,0.15718044363394998
2024-12-20 05:00:00,0.20517341683164445,0.11210787720757681,0.21403571357871218,0.164504015980387,0.16657517606953745
2024-12-23 05:00:00,0.21461739705970356,0.12087213249095542,0.22350192791236484,0.1651008666363964,0.16759531241619052
2024-12-24 05:00:00,0.2278245409227811,0.13373710618347845,0.2368132486502503,0.17288072869814602,0.1754926986463223
2024-12-26 05:00:00,0.22719860568874994,0.13324410261099018,0.23620735199246962,0.17427524204488826,0.17702830982684203
2024-12-27 05:00:00,0.21387446873577748,0.1205617855983942,0.2229283120790829,0.1644541123739091,0.16716173924984226
2024-12-30 05:00:00,0.20071109089767528,0.10765055944481092,0.20972093435505768,0.15922836610859623,0.16131630390085616
2024-12-31 05:00:00,0.19230842380729185,0.10034114458639393,0.2013808642315364,0.15642576185522233,0.1587263174885722
2025-01-02 05:00:00,0.19040045918401555,0.09825770793132999,0.19957074084500043,0.15939403854558767,0.16183801500190959
2025-01-03 05:00:00,0.20613337222978245,0.11053873963894896,0.21548548437156342,0.16383591311819004,0.16655179399427542
2025-01-06 05:00:00,0.21703995984056634,0.10561630227122507,0.226689427393738,0.16677787752965165,0.1698772250540239
2025-01-07 05:00:00,0.19957998867804427,0.08927011231475185,0.2089831498712926,0.15793794347695672,0.16140750360615366
2025-01-08 05:00:00,0.19981629960723715,0.08676606222049729,0.20922003506346676,0.15998890271508381,0.16355464102516448
2025-01-10 05:00:00,0.1842136716484718,0.07493411358824739,0.1936743861595596,0.15292731030648624,0.15673012176135556
2025-01-13 05:00:00,0.18097820045477755,0.06990722611152014,0.1904532170598453,0.1498875900330376,0.15341718918112765
2025-01-14 05:00:00,0.18007084529934958,0.06602096377907271,0.18957936843154266,0.15091812493608853,0.1546724957532813
2025-01-15 05:00:00,0.2025693903402302,0.08758680430689608,0.2121225705804507,0.16722628966322342,0.1707965518498707
