Datetime,Open,High,Low,Close,Volume
2025-10-01 09:30:00-04:00,663.1699829101562,665.3900146484375,663.0599975585938,663.780029296875,12573508
2025-10-01 10:00:00-04:00,663.7349853515625,665.7100219726562,663.4099731445312,665.530029296875,5581163
2025-10-01 10:30:00-04:00,665.530029296875,666.0599975585938,665.260009765625,665.8049926757812,4697694
2025-10-01 11:00:00-04:00,665.8049926757812,666.4400024414062,665.75,666.3099975585938,3949027
2025-10-01 11:30:00-04:00,666.3099975585938,667.1799926757812,666.3099975585938,666.9749755859375,4228022
2025-10-01 12:00:00-04:00,666.989990234375,667.1599731445312,666.6099853515625,666.9199829101562,3034656
2025-10-01 12:30:00-04:00,666.9199829101562,667.0349731445312,666.4299926757812,666.9099731445312,2616482
2025-10-01 13:00:00-04:00,666.9199829101562,668.0900268554688,666.8200073242188,667.969970703125,3636174
2025-10-01 13:30:00-04:00,667.97998046875,668.0349731445312,667.60498046875,667.9550170898438,2594385
2025-10-01 14:00:00-04:00,667.9500122070312,668.9349975585938,667.8900146484375,668.77001953125,3674375
2025-10-01 14:30:00-04:00,668.7750244140625,669.3499755859375,668.72998046875,669.1300048828125,2930578
2025-10-01 15:00:00-04:00,669.1300048828125,669.3699951171875,668.7249755859375,669.125,3903766
2025-10-01 15:30:00-04:00,669.1199951171875,669.260009765625,668.489990234375,668.5,10307010
2025-10-02 09:30:00-04:00,670.4500122070312,670.5650024414062,668.75,669.4199829101562,9203141
2025-10-02 10:00:00-04:00,669.4099731445312,669.5299072265625,668.2899780273438,668.7113037109375,4611924
2025-10-02 10:30:00-04:00,668.719970703125,669.02001953125,667.5399780273438,667.5650024414062,4063298
2025-10-02 11:00:00-04:00,667.5700073242188,668.1199951171875,667.02001953125,667.6699829101562,3727733
2025-10-02 11:30:00-04:00,667.6488037109375,668.4199829101562,666.780029296875,668.3499755859375,2799342
2025-10-02 12:00:00-04:00,668.3499755859375,668.3499755859375,667.6099853515625,668.138916015625,2121951
2025-10-02 12:30:00-04:00,668.1300048828125,668.5900268554688,667.5499877929688,668.4199829101562,2008490
2025-10-02 13:00:00-04:00,668.4149780273438,668.7100219726562,667.9400024414062,668.5098876953125,2603036
2025-10-02 13:30:00-04:00,668.510009765625,669.0800170898438,668.3319091796875,668.89501953125,2648914
2025-10-02 14:00:00-04:00,668.8900146484375,669.6699829101562,668.8499755859375,669.5800170898438,2593206
2025-10-02 14:30:00-04:00,669.5800170898438,669.72998046875,669.22021484375,669.3900146484375,2298276
2025-10-02 15:00:00-04:00,669.3800048828125,669.6300048828125,669.219970703125,669.4749755859375,3151256
2025-10-02 15:30:00-04:00,669.47998046875,669.489990234375,668.8200073242188,669.1500244140625,10026555
2025-10-03 09:30:00-04:00,669.989990234375,671.5700073242188,669.9299926757812,670.889892578125,6899846
2025-10-03 10:00:00-04:00,670.8099975585938,671.5499877929688,669.969970703125,671.3831787109375,4965830
2025-10-03 10:30:00-04:00,671.39501953125,672.280029296875,671.3200073242188,672.1099853515625,3978209
2025-10-03 11:00:00-04:00,672.114990234375,672.1400146484375,671.5499877929688,671.7713012695312,2975893
2025-10-03 11:30:00-04:00,671.77001953125,672.614990234375,671.3499755859375,672.5,3602868
2025-10-03 12:00:00-04:00,672.5,672.6749877929688,672.219970703125,672.4600219726562,2152888
2025-10-03 12:30:00-04:00,672.4500122070312,672.5449829101562,672.0001220703125,672.239990234375,2388362
2025-10-03 13:00:00-04:00,672.2003173828125,672.2003173828125,670.3200073242188,670.3300170898438,6431238
2025-10-03 13:30:00-04:00,670.3300170898438,670.9500122070312,668.1599731445312,669.1900024414062,7937804
2025-10-03 14:00:00-04:00,669.1900024414062,670.7050170898438,668.27001953125,670.52001953125,6584985
2025-10-03 14:30:00-04:00,670.5369873046875,670.6849975585938,669.280029296875,669.8699951171875,3735360
2025-10-03 15:00:00-04:00,669.864990234375,670.260009765625,669.4000244140625,669.6199951171875,4224521
2025-10-03 15:30:00-04:00,669.6099853515625,670.239990234375,668.780029296875,669.2000122070312,8300782
2025-10-06 09:30:00-04:00,671.6199951171875,671.6500244140625,669.8900146484375,670.0150146484375,9996297
2025-10-06 10:00:00-04:00,670.010009765625,670.7098999023438,669.4550170898438,670.5150146484375,5658780
2025-10-06 10:30:00-04:00,670.5150146484375,670.85498046875,670.14501953125,670.7600708007812,3249990
2025-10-06 11:00:00-04:00,670.77001953125,671.375,670.7100830078125,671.1500244140625,3133351
2025-10-06 11:30:00-04:00,671.1500244140625,671.9249877929688,671.0449829101562,671.8099975585938,2983587
2025-10-06 12:00:00-04:00,671.7999877929688,671.885009765625,671.2916870117188,671.8206787109375,2257461
