Datetime,Open,High,Low,Close,Volume
2025-10-01 09:30:00-04:00,597.1699829101562,599.0700073242188,596.3400268554688,597.58837890625,4262825
2025-10-01 10:00:00-04:00,597.5900268554688,600.3499755859375,597.1699829101562,600.1199951171875,1830730
2025-10-01 10:30:00-04:00,600.1799926757812,600.7899780273438,599.9099731445312,600.4650268554688,1561854
2025-10-01 11:00:00-04:00,600.4500122070312,601.02001953125,599.9400024414062,600.3099975585938,1449043
2025-10-01 11:30:00-04:00,600.3300170898438,601.4500122070312,600.3200073242188,601.2849731445312,925797
2025-10-01 12:00:00-04:00,601.317626953125,601.6900024414062,601.2100219726562,601.5750122070312,961650
2025-10-01 12:30:00-04:00,601.6099853515625,601.9050903320312,601.2449951171875,601.8399047851562,694308
2025-10-01 13:00:00-04:00,601.8350219726562,602.6900024414062,601.7750244140625,602.5250244140625,1124883
2025-10-01 13:30:00-04:00,602.5579833984375,602.6099853515625,602.0800170898438,602.5399780273438,17620219
2025-10-01 14:00:00-04:00,602.530029296875,603.5,602.3800048828125,603.25,2552212
2025-10-01 14:30:00-04:00,603.2301025390625,603.75,603.1900024414062,603.510009765625,2312137
2025-10-01 15:00:00-04:00,603.510009765625,603.780029296875,603.14501953125,603.5316162109375,2064855
2025-10-01 15:30:00-04:00,603.530029296875,603.7899780273438,603.0399780273438,603.2899780273438,6446642
2025-10-02 09:30:00-04:00,607.0599975585938,607.114990234375,603.4500122070312,604.64501953125,8330493
2025-10-02 10:00:00-04:00,604.64501953125,605.3099975585938,604.0999755859375,604.9550170898438,4047237
2025-10-02 10:30:00-04:00,604.9500122070312,605.280029296875,603.5399780273438,603.5900268554688,3197034
2025-10-02 11:00:00-04:00,603.5850219726562,604.3900146484375,602.9299926757812,604.1199951171875,3068109
2025-10-02 11:30:00-04:00,604.0900268554688,605.0800170898438,603.1400146484375,604.969970703125,2271206
2025-10-02 12:00:00-04:00,604.9600830078125,604.9600830078125,604.1199951171875,604.5900268554688,2024614
2025-10-02 12:30:00-04:00,604.5800170898438,605.030029296875,603.969970703125,604.9780883789062,1680409
2025-10-02 13:00:00-04:00,604.969970703125,605.4500122070312,604.5399780273438,605.2301025390625,1833116
2025-10-02 13:30:00-04:00,605.230712890625,605.7999877929688,605.0599975585938,605.1900024414062,1498991
2025-10-02 14:00:00-04:00,605.1749877929688,605.8800048828125,605.0499877929688,605.6900024414062,1697343
2025-10-02 14:30:00-04:00,605.6799926757812,605.9500122070312,605.47998046875,605.8200073242188,1341310
2025-10-02 15:00:00-04:00,605.8099975585938,606.1099853515625,605.7454833984375,606.0598754882812,1510095
2025-10-02 15:30:00-04:00,606.0349731445312,606.1500244140625,605.2949829101562,605.6900024414062,4890505
2025-10-03 09:30:00-04:00,606.5750122070312,607.3200073242188,605.7100219726562,605.8856201171875,5926178
2025-10-03 10:00:00-04:00,605.8599853515625,605.8699951171875,604.52001953125,605.4799194335938,3622880
2025-10-03 10:30:00-04:00,605.4299926757812,606.3400268554688,605.1900024414062,606.0999755859375,2241206
2025-10-03 11:00:00-04:00,606.1199951171875,606.705322265625,605.6900024414062,606.4901123046875,2399587
2025-10-03 11:30:00-04:00,606.469970703125,606.9293823242188,605.8800048828125,606.7750244140625,2308259
2025-10-03 12:00:00-04:00,606.760009765625,607.0150146484375,606.3599853515625,606.719970703125,2089960
2025-10-03 12:30:00-04:00,606.7000122070312,606.760009765625,605.8800048828125,606.0999755859375,1871801
2025-10-03 13:00:00-04:00,606.0599975585938,606.0599975585938,603.780029296875,603.9000244140625,4374748
2025-10-03 13:30:00-04:00,603.8499755859375,604.6500244140625,601.385009765625,602.5999755859375,4910117
2025-10-03 14:00:00-04:00,602.6207275390625,604.2999877929688,601.4500122070312,604.130126953125,4390301
2025-10-03 14:30:00-04:00,604.1599731445312,604.22998046875,602.7449951171875,603.4600830078125,2592448
2025-10-03 15:00:00-04:00,603.4600219726562,603.9600219726562,603.1199951171875,603.3400268554688,2217930
2025-10-03 15:30:00-04:00,603.3400268554688,603.8599853515625,602.77001953125,603.155029296875,4935942
2025-10-06 09:30:00-04:00,608.4400024414062,608.6099853515625,606.0999755859375,607.030029296875,8871650
2025-10-06 10:00:00-04:00,607.030029296875,607.7186889648438,606.5549926757812,606.7449951171875,3508737
2025-10-06 10:30:00-04:00,606.739990234375,607.094970703125,605.969970703125,606.9793090820312,2895417
2025-10-06 11:00:00-04:00,606.969970703125,607.5599975585938,606.760009765625,607.1986083984375,1840363
2025-10-06 11:30:00-04:00,607.2000122070312,608.4949951171875,607.1343994140625,608.2999877929688,2389688
2025-10-06 12:00:00-04:00,608.2999877929688,608.385009765625,607.7098999023438,608.1699829101562,1944600
2025-10-06 12:30:00-04:00,608.1849975585938,608.22998046875,607.8400268554688,608.1799926757812,1476761
2025-10-06 13:00:00-04:00,608.1699829101562,608.8699951171875,607.7100219726562,608.625,2104935
2025-10-06 13:30:00-04:00,608.625,608.8599853515625,608.3200073242188,608.780029296875,1898935
2025-10-06 14:00:00-04:00,608.77197265625,609.0792846679688,608.5700073242188,608.9500122070312,1632911
2025-10-06 14:30:00-04:00,608.9550170898438,609.3599853515625,608.7849731445312,609.02001953125,1727294
2025-10-06 15:00:00-04:00,609.0150146484375,609.0399780273438,608.5399780273438,608.6640014648438,1538668
2025-10-06 15:30:00-04:00,608.6599731445312,608.7999877929688,607.625,607.7100219726562,7298431
2025-10-07 09:30:00-04:00,609.0150146484375,609.7100219726562,608.5800170898438,609.1500244140625,7383897
2025-10-07 10:00:00-04:00,609.1699829101562,609.5399780273438,608.3400268554688,608.47998046875,4009260
2025-10-07 10:30:00-04:00,608.5,608.9000244140625,607.5399169921875,607.8292846679688,3966983
2025-10-07 11:00:00-04:00,607.8499755859375,607.9600219726562,604.6699829101562,605.2100219726562,7697000
2025-10-07 11:30:00-04:00,605.1699829101562,605.2899780273438,603.0499877929688,604.1400146484375,7356680
2025-10-07 12:00:00-04:00,604.1400146484375,604.8699951171875,603.375,604.3300170898438,5238471
2025-10-07 12:30:00-04:00,604.2899780273438,605.6300048828125,603.719970703125,603.9935913085938,3068078
2025-10-07 13:00:00-04:00,604.010009765625,604.969970703125,603.780029296875,604.625,2261910
2025-10-07 13:30:00-04:00,604.5900268554688,604.7899780273438,603.739990234375,603.7899780273438,2077278
2025-10-07 14:00:00-04:00,603.8300170898438,604.6300048828125,603.2100219726562,604.2100219726562,2903996
2025-10-07 14:30:00-04:00,604.22998046875,604.7000122070312,604.0700073242188,604.6900024414062,1655801
2025-10-07 15:00:00-04:00,604.6799926757812,604.7999877929688,604.1699829101562,604.2260131835938,1776750
2025-10-07 15:30:00-04:00,604.2100219726562,605.1199951171875,604.0599975585938,604.469970703125,4223592
2025-10-08 09:30:00-04:00,605.3049926757812,607.8099975585938,605.2849731445312,607.5900268554688,8286178
2025-10-08 10:00:00-04:00,607.5999755859375,608.9401245117188,607.5999755859375,608.6300048828125,5338093
2025-10-08 10:30:00-04:00,608.6199951171875,608.8300170898438,607.5850219726562,608.094970703125,3331125
2025-10-08 11:00:00-04:00,608.0800170898438,609.3499755859375,608.02001953125,609.0999755859375,2561128
2025-10-08 11:30:00-04:00,609.0800170898438,609.6849975585938,608.9400024414062,609.5380249023438,2177291
2025-10-08 12:00:00-04:00,609.5399780273438,610.0599975585938,609.3599853515625,609.4992065429688,2344032
2025-10-08 12:30:00-04:00,609.489990234375,609.489990234375,609.030029296875,609.4696044921875,1525532
2025-10-08 13:00:00-04:00,609.469970703125,609.8499755859375,609.2000122070312,609.8436279296875,1424263
2025-10-08 13:30:00-04:00,609.8599853515625,610.3599853515625,609.7050170898438,610.030029296875,3062646
2025-10-08 14:00:00-04:00,610.02001953125,610.5900268554688,609.8300170898438,610.25,3223427
2025-10-08 14:30:00-04:00,610.260009765625,610.47998046875,609.8400268554688,609.9600219726562,1651842
2025-10-08 15:00:00-04:00,609.9500122070312,611.0499877929688,609.9000244140625,610.9492797851562,2962781
2025-10-08 15:30:00-04:00,610.9400024414062,611.75,610.739990234375,611.4400024414062,8318985
2025-10-09 09:30:00-04:00,611.4500122070312,611.6099853515625,609.6799926757812,610.2999877929688,7759281
2025-10-09 10:00:00-04:00,610.2899780273438,610.530029296875,609.489990234375,609.6400146484375,3630490
2025-10-09 10:30:00-04:00,609.6199951171875,609.8400268554688,608.22998046875,609.6300048828125,3788636
2025-10-09 11:00:00-04:00,609.6599731445312,610.1749877929688,608.9500122070312,609.0599975585938,2252949
2025-10-09 11:30:00-04:00,609.0499877929688,610.1900024414062,608.3599853515625,609.9199829101562,2726340
2025-10-09 12:00:00-04:00,609.9299926757812,610.1900024414062,609.25,609.7100219726562,1675916
2025-10-09 12:30:00-04:00,609.719970703125,609.875,608.3300170898438,608.5,3037900
2025-10-09 13:00:00-04:00,608.5,609.1799926757812,607.6801147460938,607.8300170898438,2997268
2025-10-09 13:30:00-04:00,607.8250122070312,608.8499755859375,607.47998046875,608.7999877929688,2438995
2025-10-09 14:00:00-04:00,608.7979736328125,609.25,608.02001953125,608.739990234375,2346330
2025-10-09 14:30:00-04:00,608.7479858398438,609.4199829101562,608.5399780273438,609.2550048828125,1611031
2025-10-09 15:00:00-04:00,609.280029296875,610.10498046875,609.2100219726562,609.9708251953125,2420974
2025-10-09 15:30:00-04:00,609.9600219726562,610.75,609.9299926757812,610.7100219726562,6365227
2025-10-10 09:30:00-04:00,611.4099731445312,613.1799926757812,610.97998046875,612.5,7564537
2025-10-10 10:00:00-04:00,612.5499877929688,612.739990234375,611.1318969726562,611.89501953125,3110487
2025-10-10 10:30:00-04:00,611.9299926757812,612.4190063476562,606.9299926757812,608.52001953125,4164594
2025-10-10 11:00:00-04:00,608.469970703125,608.5399780273438,599.10009765625,599.5650024414062,15181611
2025-10-10 11:30:00-04:00,599.469970703125,601.6699829101562,595.9299926757812,599.77001953125,12149366
2025-10-10 12:00:00-04:00,599.6400146484375,600.2100219726562,597.7009887695312,598.8099975585938,5677975
2025-10-10 12:30:00-04:00,598.739990234375,599.9099731445312,595.4199829101562,595.6699829101562,5625756
2025-10-10 13:00:00-04:00,595.6400146484375,597.1799926757812,594.3300170898438,597.0449829101562,5047337
2025-10-10 13:30:00-04:00,596.9400024414062,597.8804931640625,595.380126953125,596.1799926757812,4725910
2025-10-10 14:00:00-04:00,596.22998046875,597.1300048828125,595.2711791992188,595.8699951171875,2676874
2025-10-10 14:30:00-04:00,595.8800048828125,596.3400268554688,593.5906982421875,593.97998046875,3168120
2025-10-10 15:00:00-04:00,594.0,595.0999755859375,592.1599731445312,592.6010131835938,5068473
2025-10-10 15:30:00-04:00,592.6599731445312,593.239990234375,589.0499877929688,589.47998046875,13112149
